"hours since 01.01.2015  1:00:00",velocity,density,temperature,status
9237,364.3,11.6,87600,0
9238,368.6,16.4,95400,0
9239,384,9.6,136000,1
9240,390.4,10.8,171000,1
9241,386.3,14.7,127000,0
9242,391.9,13.2,128000,1
9243,399.3,18.8,161000,0
9244,412,8.1,195000,0
9245,433.9,4.1,236000,0
9246,454.4,3,263000,0
9247,461.1,1.7,257000,0
9248,440.4,2.2,261000,1
9249,499.7,1.7,127000,0
9250,482.5,1.5,94300,0
9251,493.6,2,119000,0
9252,489.1,2.2,132000,1
9253,483.1,1.8,105000,1
9254,492.9,2.2,106000,0
9255,496.4,2.3,129000,0
9256,505.5,1.3,176000,1
9257,,,-100000,9
9258,534.8,1.1,177000,0
9259,525.8,2,157000,0
9260,516,2,166000,1
9261,,,-100000,9
9262,518.6,2.5,175000,0
9263,521,2.3,175000,0
9264,528.3,1.7,148000,0
9265,526.7,0.8,226000,0
9266,520.4,1.2,163000,0
9267,538.2,2.3,147000,0
9268,526.9,1.8,133000,0
9269,500.2,1.8,133000,0
9270,517.4,2.4,127000,0
9271,491.9,1.6,106000,0
9272,493.1,1,152000,0
9273,497.2,1.7,116000,0
9274,504.5,1.4,133000,0
9275,496.8,1.1,163000,0
9276,495,2,147000,0
9277,519.8,2.5,141000,1
9278,492,1.6,111000,0
9279,508,1,104000,0
9280,501.5,1,98200,1
9281,516.2,1.6,118000,0
9282,496,1.3,106000,0
9283,507.5,1.7,128000,0
9284,493,1.6,113000,1
9285,476.9,1.2,77100,0
9286,484.3,1.4,103000,0
9287,473.8,1.7,80300,0
9288,474.3,2.7,95600,0
9289,479.1,2.8,131000,1
9290,477.9,3.6,123000,1
9291,476.8,4.1,132000,0
9292,486.4,4,109000,1
9293,,,-100000,3
9294,555.2,1.6,201000,0
9295,568.5,0.9,206000,0
9296,548.6,1.4,193000,0
9297,560.3,1.2,255000,0
9298,556.9,1.2,201000,0
9299,560.3,0.7,192000,0
9300,549.3,0.9,184000,0
9301,543.7,1.1,135000,0
9302,544.6,0.9,105000,0
9303,509.6,0.6,118000,1
9304,489,1.2,127000,0
9305,467.1,1.8,98200,0
9306,468.5,1.2,138000,1
9307,449.6,1.5,105000,0
9308,449.3,2.3,83300,0
9309,442.3,3.2,78000,0
9310,435.7,3.4,77500,0
9311,429.2,4.5,49700,0
9312,433.7,4.7,44200,0
9313,436.1,3.9,70400,0
9314,420.9,2.9,94800,0
9315,421.4,3.2,96700,0
9316,435.3,3.6,69400,0
9317,430,4.7,72700,0
9318,441.3,2.9,106000,0
9319,454.3,3.5,74700,0
9320,454.4,2.2,93100,0
9321,455.5,3.5,88600,0
9322,461.5,5.9,58900,0
9323,460.3,6,54200,0
9324,459.9,6,55800,0
9325,491.5,3.9,92800,0
9326,494.5,4,60500,0
9327,486.9,5,59500,0
9328,493.2,4.8,78600,0
9329,481.2,3.1,66800,0
9330,479.9,10.1,38900,0
9331,485.2,7.4,56600,0
9332,483.7,6,74400,0
9333,470.1,1.8,108000,1
9334,468.6,2.7,75100,1
9335,466.8,5.6,58700,0
9336,465.3,2.8,55700,0
9337,466.3,2.1,43400,0
9338,461.7,2.4,29200,0
9339,458.2,2.7,25100,0
9340,453,2.6,22100,1
9341,450.6,1.9,27200,0
9342,444.9,1.4,21900,0
9343,440,1.6,18500,0
9344,436.2,1.7,18000,0
9345,432.4,2,15600,0
9346,428.6,2.3,14700,0
9347,425.8,3.3,14000,0
9348,421.9,3.7,12000,0
9349,417.2,3.7,13000,0
9350,413.8,4.1,12300,0
9351,410.1,3.9,-100000,0
9352,406,3.4,-100000,0
9353,401.4,2.8,20800,0
9354,396.9,2.2,15500,0
9355,391.1,2.5,13600,0
9356,385.2,2.1,10600,0
9357,385.3,1.7,14100,0
9358,382.9,1.8,15200,0
9359,386.9,3.6,18900,0
9360,389.4,4.9,24100,0
9361,392.1,5.1,20300,0
9362,381.7,4.9,22900,0
9363,370,5.7,21700,0
9364,369.5,6.5,23100,0
9365,370.7,7.6,20700,0
9366,370.2,9.5,22200,0
9367,372.1,9.7,14800,0
9368,370.4,11.3,16400,0
9369,367.4,12.1,16700,0
9370,359.9,8.6,22100,0
9371,364,14.4,13900,0
9372,357.7,10.4,18600,0
9373,355.1,12,21400,0
9374,345.9,6.6,30300,0
9375,347.6,4.8,30700,0
9376,350.9,7.1,27400,0
9377,375.6,4.6,47200,0
9378,371.4,4.7,50100,0
9379,373,4.6,49300,0
9380,370.2,4.5,50500,0
9381,370.3,5.5,41900,0
9382,356.7,5.5,24500,0
9383,355.8,8.3,21800,0
9384,,,-100000,3
9385,348.3,25.3,15900,0
9386,339.6,10.1,22600,0
9387,341.2,16,25000,0
9388,336.9,9.4,34800,1
9389,333.4,9.8,42900,0
9390,333.8,10.2,33300,0
9391,354.2,8.6,26300,0
9392,359,3.4,34400,0
9393,362.8,3.7,35000,0
9394,364.6,3.2,35100,0
9395,365.8,4.1,43800,0
9396,366,4.4,47800,0
9397,366.9,4.4,46100,0
9398,370.2,4.3,44800,0
9399,372.1,3.5,42100,0
9400,371.4,0.7,41500,0
9401,370.2,1.5,45000,0
9402,369.4,2.3,39400,0
9403,358.5,1.8,41800,0
9404,358.5,2.2,49000,0
9405,352.1,2.6,45900,0
9406,339.1,3.4,33700,0
9407,342.9,4.3,30600,0
9408,339.7,3.7,30300,0
9409,340.8,4.5,28300,1
9410,338.1,4.8,29800,0
9411,332.5,4.9,29800,1
9412,338.6,4,37000,0
9413,362.6,2.9,40000,0
9414,358.8,2.1,43900,0
9415,361.3,0.9,51200,1
9416,360,1.6,62200,0
9417,360.3,2,69900,0
9418,354.2,1.9,60400,0
9419,358.6,2.1,60400,0
9420,356.5,2.3,63300,0
9421,356.2,1.6,63500,0
9422,,,-100000,3
9423,352.5,1.2,46000,0
9424,347.1,1.2,46300,0
9425,347.7,0.9,48600,0
9426,353.7,1.3,51300,0
9427,337.6,0.4,52500,1
9428,343.9,0.9,52200,0
9429,343.2,0.8,99700,0
9430,336.4,0.8,46900,0
9431,337.3,0.8,44300,0
9432,342.1,0.4,66100,0
9433,330.5,0.5,44100,0
9434,334.5,0.2,41500,1
9435,340.2,1.1,45000,0
9436,340.9,0.4,35700,0
9437,311.6,0.6,20700,1
9438,307.7,0.8,26600,0
9439,313.9,0.6,16400,0
9440,313.5,0.7,15400,0
9441,313.1,1,16700,0
9442,307.5,1,16900,0
9443,305.3,1,13800,0
9444,301.3,0.8,15300,0
9445,299.5,0.8,12700,0
9446,297.5,0.8,14500,0
9447,298.3,1.1,18500,0
9448,297.9,1.1,14900,0
9449,297,1.1,20400,0
9450,297.5,1.3,17100,0
9451,291.5,1.6,21400,0
9452,286.2,0.9,14600,0
9453,282.6,0.9,13200,0
9454,285.2,1.2,21600,0
9455,287.8,1.7,20800,0
9456,287.9,2.3,17700,0
9457,284.2,1.7,18200,0
9458,280.5,1.5,15900,0
9459,282.3,3.1,14900,0
9460,279.2,2.9,12600,0
9461,276.9,3,13300,0
9462,273.7,2.2,13100,0
9463,276,2.2,11200,0
9464,275.1,3,10600,0
9465,273.6,3,10600,0
9466,275,3.3,11400,0
9467,269.5,2.8,12100,0
9468,263.6,2,13900,1
9469,262.2,1.9,12300,0
9470,259.2,2.2,17000,0
9471,260.7,3.1,16200,0
9472,266.1,3.7,19300,0
9473,279.4,5.2,17300,0
9474,278.7,5.8,15300,0
9475,274.7,6.6,13000,0
9476,,,-100000,3
9477,276.1,5.9,12500,0
9478,277.5,5.4,12900,0
9479,277.4,6.1,15300,0
9480,278.7,7.2,16000,0
9481,279.9,6.3,16300,1
9482,282.6,5.5,18300,0
9483,283.7,4.1,14800,0
9484,286.8,3.7,15500,0
9485,286.1,5.8,18100,0
9486,280.6,8,19000,0
9487,279.6,6.5,21100,0
9488,273.7,3.9,19400,0
9489,265.4,3.2,17400,0
9490,263.8,3.3,16200,0
9491,269.8,4.6,16000,0
9492,273.5,5,15600,0
9493,277.6,3.5,13100,0
9494,279.8,2.7,14300,0
9495,287.3,2.4,27100,0
9496,290.6,3.1,28100,0
9497,295.3,3.7,25700,0
9498,294.4,3.3,20500,0
9499,295.6,3.9,22500,0
9500,303.2,3.4,48000,0
9501,310.5,3.6,46100,0
9502,,,-100000,9
9503,301.8,4.3,32500,1
9504,300.7,3.6,47900,1
9505,302.2,5.3,47100,0
9506,303.8,5.5,44200,0
9507,307.1,6.6,47200,0
9508,302.7,6.7,38100,0
9509,296.5,4,35100,0
9510,297.8,6.2,34000,0
9511,308.2,2,53500,0
9512,303,1.4,47200,0
9513,318.8,1.6,52300,0
9514,300.9,2,53600,0
9515,305.7,2,44200,0
9516,297.1,2.6,38500,0
9517,288.2,3.4,28800,0
9518,285.6,3.4,30500,0
9519,280.7,5,26700,0
9520,279.3,4.9,26700,0
9521,273.9,4.5,23300,0
9522,271.3,4.2,24600,0
9523,268.7,4,25800,0
9524,270.1,4.4,23900,0
9525,271.6,4.3,20700,0
9526,271,4.4,19600,0
9527,268.5,3.9,16900,0
9528,260.6,4.5,19700,0
9529,263.8,4.5,25500,0
9530,272.9,6.9,16500,0
9531,272.8,7.4,16400,0
9532,272,8.1,16700,0
9533,276.2,10,15700,0
9534,276.2,10.2,18000,0
9535,274.1,9.8,18500,0
9536,274.5,9.9,23400,0
9537,275.2,10.7,21500,0
9538,274.7,10.9,20600,0
9539,273.6,9.5,22300,0
9540,,,-100000,3
9541,287.4,1.9,33900,0
9542,306.5,1.3,29200,1
9543,331.7,1.4,47000,0
9544,328.9,1.3,50300,1
9545,,,-100000,3
9546,320.6,3.5,28000,0
9547,324.9,3.3,37800,0
9548,360.1,0.8,75400,0
9549,367.6,1,80000,0
9550,357.2,0.6,60300,0
9551,361.4,1.2,70000,0
9552,363.5,1.7,73600,1
9553,359.9,1.5,107000,0
9554,361.2,2.4,75800,0
9555,361.8,4,76400,0
9556,367.2,3.4,82200,0
9557,372,4,61500,0
9558,369.6,4.2,63900,0
9559,362.3,4.1,67000,0
9560,360.9,2.3,68300,0
9561,358.8,5.1,58500,0
9562,356.4,5.7,57600,0
9563,363,5.9,61300,0
9564,368.1,6,65200,0
9565,380.9,2,100000,0
9566,390.1,1,127000,1
9567,409.3,1.1,119000,0
9568,389.3,1.6,82200,0
9569,384.2,1,47800,0
9570,391.9,1.3,69400,0
9571,408.2,2.3,83500,0
9572,406.4,1.7,78700,0
9573,409.1,1,75700,0
9574,403.5,0.9,65500,0
9575,397.1,0.6,57600,1
9576,397.5,0.5,56800,0
9577,396.1,2,58200,0
9578,403,3.3,65000,0
9579,417.2,4.4,75900,0
9580,432.5,5,76000,0
9581,403.7,4.5,87900,0
9582,406.8,6.5,84800,0
9583,416.6,5.2,57900,0
9584,431,3.6,103000,0
9585,436.1,2.6,146000,0
9586,437.8,3.9,114000,0
9587,436,3.4,63200,0
9588,427.8,2.3,68300,0
9589,433.9,3,81700,1
9590,459.6,3,112000,0
9591,465.2,4.2,138000,1
9592,450.9,2.8,81400,0
9593,445.9,1.8,81900,0
9594,438.2,3.5,68500,0
9595,425.2,3.5,73500,0
9596,412.1,4.4,65300,0
9597,422.3,5.4,89300,0
9598,424.1,1.2,165000,1
9599,425,3.9,99200,0
9600,443.7,2.2,135000,1
9601,455.9,3.8,102000,0
9602,454.9,2.8,132000,0
9603,458.8,1.9,106000,0
9604,464.1,3.5,143000,0
9605,459.8,2.5,74100,0
9606,463.5,1,99300,0
9607,479.9,0.8,121000,1
9608,480,1.2,128000,0
9609,461.9,1.5,75600,0
9610,485.6,2.1,90100,0
9611,482.3,0.6,101000,1
9612,479.9,2.8,79300,0
9613,471.1,2.5,71900,0
9614,462.4,0.8,91900,0
9615,469.5,0.4,101000,0
9616,469,0.6,90400,0
9617,456.4,0.9,81600,0
9618,457.1,1.7,57400,0
9619,458.6,0.7,84800,1
9620,452.6,0.7,83200,0
9621,456.9,1.9,58500,0
9622,453.3,1.6,63900,0
9623,458.2,0.9,87600,0
9624,460.3,1.2,71000,0
9625,463.4,0.5,76400,0
9626,448.7,0.6,90800,0
9627,445.1,0.8,92700,0
9628,445.2,1.4,102000,0
9629,446.7,1.6,92000,0
9630,450.3,1.9,75900,0
9631,452.7,1.6,65100,0
9632,445,1.2,76200,0
9633,443.8,1,76600,0
9634,433.8,1.2,85800,0
9635,431.5,1.1,82500,0
9636,426.9,1.5,64400,0
9637,431.4,1.3,68500,0
9638,430.9,1.1,85100,0
9639,437.8,1.6,84400,0
9640,441.9,2.6,63500,0
9641,437,3.8,59600,0
9642,433.1,4.7,38300,0
9643,426.8,5.5,38200,0
9644,426.6,3.8,47700,0
9645,414.4,2.8,59400,0
9646,404.6,5.9,51200,0
9647,408.6,6.8,48000,0
9648,408.2,7,45500,0
9649,403.5,7.5,49200,0
9650,403.7,7.5,45000,0
9651,398.5,6.8,36000,0
9652,402,10.2,31200,0
9653,394,9.4,24400,0
9654,,,-100000,9
9655,,,-100000,9
9656,394.3,3.5,33900,0
9657,398.5,2.8,38100,0
9658,391.1,3.8,61600,0
9659,385.9,3.4,52300,0
9660,392.1,5.8,59100,0
9661,389,4.3,52600,0
9662,382.5,3.4,41200,0
9663,383.7,4,42400,0
9664,382.5,3.6,43500,0
9665,387.1,3.4,47300,0
9666,384.3,4.1,40800,0
9667,380.3,5.1,42100,0
9668,380.3,6.4,45800,0
9669,,,-100000,3
9670,397.5,15,54700,0
9671,395.1,15.1,52500,1
9672,387.8,19.8,47200,0
9673,392,20.9,54600,0
9674,398.1,10.2,90300,0
9675,383.1,7.1,98300,0
9676,402.6,6.8,117000,0
9677,415.4,5.4,169000,0
9678,454.1,3.9,275000,0
9679,442.2,4.5,275000,1
9680,442.7,4,274000,0
9681,445.4,3.2,244000,1
9682,436.8,2.6,242000,0
9683,431.3,2.7,186000,0
9684,427.4,2.5,155000,0
9685,400.8,2.5,118000,1
9686,373.5,1.6,93100,0
9687,376,1.3,94900,0
9688,384.9,2.4,90400,0
9689,383,2.8,95600,0
9690,381.9,2.7,105000,0
9691,373.7,3.1,94700,0
9692,,,-100000,9
9693,368.2,3.3,50500,0
9694,384.6,6.4,50600,0
9695,410.7,8.6,75000,0
9696,406.4,6.3,56800,0
9697,396.3,7,51400,0
9698,392.1,8,65700,0
9699,406.2,5.9,78700,0
9700,406.3,9.6,115000,0
9701,416.2,9.3,170000,0
9702,424.7,12.2,157000,0
9703,418.3,8.1,160000,0
9704,424.6,2.1,125000,0
9705,429.3,1.1,161000,0
9706,432.6,1.6,209000,0
9707,417.4,2.1,182000,0
9708,410.3,1.4,176000,0
9709,389.9,1.5,135000,0
9710,402.5,1.5,155000,0
9711,406.9,2.1,130000,0
9712,,,-100000,3
9713,392.1,0.6,99100,0
9714,391.5,0.6,72900,0
9715,380.8,1,58300,0
9716,401.2,0.4,79300,1
9717,387.2,0.3,76400,0
9718,387.7,0.3,58600,1
9719,382.2,0.2,48300,0
9720,389.2,0.3,51200,0
9721,392.8,0.2,48300,0
9722,395.7,0.5,45700,0
9723,385.2,0.7,27100,0
9724,383.4,0.6,35700,0
9725,383,0.8,42100,0
9726,375.4,0.4,37300,1
9727,369.2,0,48500,0
9728,365,0,46300,1
9729,356,0,25300,0
9730,362.1,0,32600,1
9731,354.6,0,27700,0
9732,377.4,0,88000,0
9733,398.4,0.1,111000,0
9734,367.3,0,131000,1
9735,362.2,0.1,87100,1
9736,365.6,0.1,77800,1
9737,384.5,0.1,136000,1
9738,382.7,0.1,96000,0
9739,373.7,0,69300,0
9740,379.5,0.1,83700,0
9741,364.6,0.1,63500,0
9742,333,0.9,18600,0
9743,322.7,1.4,11800,0
9744,321.7,1.3,11700,0
9745,321.8,1.3,11600,0
9746,325.7,1.2,11500,0
9747,324.9,1.3,12800,0
9748,327,1,12600,0
9749,330.1,0.8,17200,0
9750,323,1.1,18400,0
9751,322.8,1,10800,0
9752,322,1.1,11100,0
9753,321.1,1.2,10700,0
9754,319.9,1.8,14600,0
9755,,,-100000,3
9756,321.2,1.8,14600,0
9757,321.2,3,17400,0
9758,326.5,1.8,36900,0
9759,326.6,0.5,53300,0
9760,348.6,0.5,46200,1
9761,351.3,1.7,44700,0
9762,339,2.1,36300,0
9763,337.4,1.9,36600,0
9764,349.5,2.8,34100,0
9765,343,6.4,31600,0
9766,341,2.4,35800,0
9767,336,2.8,34900,0
9768,347.8,4.4,36600,0
9769,360.2,2.8,31600,1
9770,357.2,3.7,29300,0
9771,354.3,4.5,33100,0
9772,355.8,5,36100,0
9773,354.2,5.1,35800,0
9774,359.4,7.1,52600,0
9775,362.1,8.2,46400,0
9776,359,7.2,36600,0
9777,352.8,3.8,30100,0
9778,352.9,4.2,25600,0
9779,357.6,7.4,25700,0
9780,344.4,3.4,33200,0
9781,345.6,6.8,33000,0
9782,349.8,8.3,29000,0
9783,345.3,4.3,29800,0
9784,349.7,7.3,41800,1
9785,349.3,14.1,53300,0
9786,356.8,14.8,53300,0
9787,356.5,13.3,53800,0
9788,357.1,13.7,49400,0
9789,350.7,8.2,34300,0
9790,358.9,6.8,45400,0
9791,358.7,5.4,49800,0
9792,361.1,4.7,54800,0
9793,366.5,18.5,69800,0
9794,362.7,23.7,68200,0
9795,365.2,15,78300,0
9796,391.6,2.2,140000,1
9797,401,1.9,192000,0
9798,406.2,2.6,171000,0
9799,402.4,1.8,181000,0
9800,410,2.3,176000,0
9801,401.6,1.6,178000,1
9802,379.1,2.8,108000,0
9803,382.3,3.2,130000,0
9804,385.9,6.1,112000,0
9805,387.7,6,104000,0
9806,418.2,4.2,60300,0
9807,414.8,3.7,50300,0
9808,412,3.3,64500,0
9809,420.1,4.3,57900,0
9810,409.4,3.9,49400,0
9811,403.9,3.8,48100,0
9812,413.7,4.4,50900,0
9813,413.3,4.1,59400,0
9814,400.9,3,67700,0
9815,408.5,2.1,105000,1
9816,402.8,1.8,122000,1
9817,396.8,3.3,69300,0
9818,415.6,0.9,105000,0
9819,414.7,2.4,74200,0
9820,407.7,1.9,102000,0
9821,404.8,1,138000,1
9822,393.2,2.3,75600,0
9823,399.4,3.7,52500,0
9824,390.9,3.9,54500,0
9825,379.2,2.9,98500,0
9826,380.5,3,107000,0
9827,382.7,3,96100,0
9828,386.1,1.9,111000,0
9829,406.5,5.2,44400,0
9830,384,4.2,51700,0
9831,388,5.2,48900,0
9832,396.8,5.9,54500,0
9833,387.6,4.6,85700,1
9834,416.5,6.3,78200,0
9835,385.7,5.9,74900,0
9836,375.2,6.6,69200,0
9837,389.2,8,60800,0
9838,369.9,5.2,70600,0
9839,374.9,6.1,76700,0
9840,372.5,7.4,83900,0
9841,374.1,6,87600,0
9842,372,7.9,76900,0
9843,371.8,7.2,74600,0
9844,377.6,12.1,40600,0
9845,376.7,15.3,40300,0
9846,379.1,16.1,45100,0
9847,397.1,7.8,77400,0
9848,407,7.8,106000,1
9849,412.5,8.4,108000,0
9850,420,7.6,100000,0
9851,418,7.1,112000,0
9852,,,-100000,3
9853,407.4,6.6,110000,0
9854,409.1,6,92400,0
9855,434.8,5.8,84700,0
9856,428.6,7.1,66000,0
9857,430.9,7.2,82100,0
9858,424.6,5.3,75000,0
9859,420.2,7.7,71700,0
9860,411.5,9.1,68400,0
9861,,,-100000,9
9862,,,-100000,9
9863,415.8,15.1,61600,0
9864,420.5,23.4,54400,0
9865,417.3,13.1,43400,0
9866,412.9,16.8,40800,0
9867,427.6,13.2,40300,0
9868,437.6,13.2,56200,0
9869,434.1,12.4,73100,0
9870,458.8,12.1,128000,0
9871,472.5,12.1,159000,0
9872,473.7,13.4,184000,0
9873,524.3,7.2,301000,0
9874,523.8,6.9,299000,0
9875,514.1,4.5,274000,0
9876,550.5,4.3,329000,0
9877,573.8,4.1,412000,0
9878,574,4.9,302000,0
9879,605.9,5.9,264000,0
9880,599.4,5.3,232000,0
9881,612.2,4.6,255000,0
9882,614.8,4.3,290000,0
9883,630.2,3.6,335000,0
9884,623.6,3.7,251000,0
9885,618.4,3.2,315000,1
9886,594,2.7,240000,0
9887,584,2.8,204000,0
9888,573.3,2.2,208000,0
9889,560.8,2.4,205000,0
9890,589.5,1.2,236000,0
9891,567.6,1.5,252000,0
9892,577.2,1.4,197000,1
9893,599.1,2.3,207000,0
9894,600.5,1.2,227000,0
9895,603.2,0.7,246000,0
9896,591.1,1.6,172000,0
9897,543.2,0.7,126000,1
9898,556.5,0.9,168000,0
9899,554.3,1,183000,0
9900,565.3,2.6,152000,0
9901,556.6,0.5,179000,0
9902,547.2,0.9,207000,0
9903,529.8,0.5,185000,0
9904,541.9,1.8,156000,0
9905,540.8,1.7,137000,0
9906,569,2,165000,0
9907,590.6,0.7,148000,0
9908,606.5,0.9,176000,0
9909,600.1,0.9,179000,1
9910,611.2,0.8,173000,0
9911,,,-100000,3
9912,602.6,0.9,205000,0
9913,637.5,1.6,248000,0
9914,650.1,1.1,223000,1
9915,640.1,1.1,179000,0
9916,659.2,1.1,287000,1
9917,609.7,0.5,157000,0
9918,631.7,1.2,171000,0
9919,639.1,1.1,175000,0
9920,617.1,0.3,202000,0
9921,621.5,0.5,161000,0
9922,636.4,0.9,146000,1
9923,615.5,0.6,166000,0
9924,611.1,0.2,215000,0
9925,,,-100000,9
9926,621,0.8,138000,0
9927,605.6,0.3,193000,0
9928,607.8,1.5,112000,0
9929,606.2,0.8,164000,0
9930,591.7,1,136000,0
9931,578.7,0.1,226000,0
9932,592.8,0.9,149000,0
9933,600.5,1.1,145000,0
9934,571.9,0.5,156000,0
9935,571.9,0.8,150000,0
9936,570.9,0.8,135000,1
9937,559.1,0.7,124000,0
9938,563.1,0.9,118000,0
9939,563.8,0.8,91400,0
9940,582.8,0.9,92800,0
9941,561,0.8,88900,0
9942,552.6,0.7,123000,0
9943,568,0.6,171000,0
9944,565.7,0.4,173000,0
9945,568.1,0.7,193000,0
9946,562.3,0.5,191000,0
9947,554.3,0.8,138000,0
9948,541.8,0.7,142000,0
9949,542.7,0.9,139000,1
9950,550.2,0.8,99800,0
9951,554.4,1,84700,0
9952,546.4,0.5,117000,0
9953,542.6,0.7,141000,0
9954,544.4,0.9,142000,1
9955,536.5,0.4,186000,0
9956,540.1,0.3,199000,0
9957,535.7,0.5,181000,0
9958,522.9,0.6,111000,0
9959,531.6,0.1,212000,0
9960,516,0.2,158000,0
9961,516.4,0.6,107000,0
9962,515,0.6,71300,0
9963,518.3,0.6,98200,0
9964,510.5,0.4,93100,0
9965,519.9,0.3,123000,0
9966,518.9,0.5,150000,0
9967,513.4,0.3,174000,1
9968,485,0.3,98300,0
9969,491.7,0.7,151000,1
9970,486.1,1,144000,0
9971,480,1.2,102000,0
9972,467.6,1.1,70800,0
9973,457.1,0.6,59100,0
9974,443.1,0.7,56500,0
9975,448.7,0.5,80200,0
9976,436.5,0.8,67100,0
9977,436.3,0.7,91600,0
9978,429.4,0.6,64800,0
9979,422.6,0.6,68100,0
9980,403.1,2.2,61400,0
9981,398.6,3.7,63300,0
9982,392.3,2.6,57700,1
9983,387.7,2.8,57800,0
9984,388.9,4.4,53500,0
9985,371.2,5.1,34600,0
9986,367.5,6.5,25700,0
9987,362.8,6.4,23600,0
9988,365.2,6.1,26800,0
9989,349.8,4,42600,0
9990,356.8,2.7,68500,0
9991,343.5,2.3,48300,0
9992,338.7,2.4,49500,0
9993,341,2.2,51500,0
9994,344.3,3.4,31300,0
9995,342.2,2.7,43800,0
9996,341.1,2.5,48400,0
9997,338.2,2.7,50200,0
9998,332.6,3,64800,0
9999,338.4,3.6,53600,0
10000,340.3,3.9,58600,0
10001,342.1,2.9,68500,0
10002,340.5,4,57700,0
10003,,,-100000,3
10004,347.7,6.9,32200,0
10005,345.8,5.2,48000,0
10006,337.4,3,49700,1
10007,340.2,2.7,58100,0
10008,336.3,5.7,63800,1
10009,340.2,6.7,71400,0
10010,339.5,6.2,78900,0
10011,337.8,6,61600,0
10012,342.4,5.3,62100,0
10013,343.5,6.4,51200,0
10014,346.7,7.7,51000,0
10015,346.8,6.9,43000,0
10016,356.9,5.5,60100,0
10017,358.1,4,72100,1
10018,357.9,4.9,81400,0
10019,352.2,4.6,72500,0
10020,349.5,5.7,59500,0
10021,351.6,3.6,72200,0
10022,354.3,2.8,69000,0
10023,353.3,1.6,66300,0
10024,356,2.4,82500,0
10025,370.3,2.1,101000,0
10026,376.1,2.1,123000,0
10027,372.7,2.2,120000,0
10028,367.6,2.7,74000,0
10029,364,2.6,74300,0
10030,358.9,3.2,53500,0
10031,361.3,3.7,61000,1
10032,365.2,2.3,75600,0
10033,375,1.9,93900,0
10034,376.1,2.3,86400,0
10035,367.3,3.3,76500,0
10036,375.2,2.7,62900,0
10037,377.7,2.7,67800,1
10038,377.3,3.4,50900,0
10039,377.4,3.5,57500,0
10040,377.1,2.7,70900,1
10041,370.3,2.6,69300,0
10042,374.2,2.8,73100,0
10043,373.9,3.5,78200,1
10044,367.7,3.4,54100,0
10045,372.3,4.9,52500,0
10046,371,8.6,39000,0
10047,366.4,4.4,60100,0
10048,358.3,4.1,59500,0
10049,357.4,5.1,27700,0
10050,372,5.7,23200,0
10051,371.3,4.2,24300,0
10052,354.1,5.7,33900,0
10053,344.3,4.9,39500,0
10054,349.1,4.3,50000,0
10055,358.3,3.8,32100,0
10056,353.7,3.5,46300,0
10057,356.7,4.5,43500,0
10058,353.8,3.6,45100,1
10059,350.8,4.3,38500,0
10060,337.4,2.7,77000,0
10061,325.7,4.4,61100,0
10062,340.5,4.9,54700,0
10063,358.1,2.4,28300,0
10064,354.6,4.4,31400,0
10065,346.2,3.8,31500,0
10066,330.8,4.9,46900,0
10067,337.2,4.4,39500,0
10068,341.9,5.8,31700,0
10069,342,7.1,32100,0
10070,334.7,4.5,32300,0
10071,329.9,3.5,32600,0
10072,342.5,5.4,38000,0
10073,321.3,3.6,31300,0
10074,310.6,3,32500,0
10075,306.7,2.4,30800,0
10076,315.5,2.9,33000,0
10077,315.2,3.1,38500,0
10078,314,3.5,37900,0
10079,309.7,2.9,36500,0
10080,311.3,3.6,43300,0
10081,312.4,4.7,57400,0
10082,318.9,7.1,77900,1
10083,316.6,7.6,23500,0
10084,311.4,6.7,19400,0
10085,315.9,7.1,15000,0
10086,315.6,8,13900,0
10087,313.5,4.7,15100,0
10088,310,4.8,12000,0
10089,304.3,5.8,15300,0
10090,299.9,5.6,18000,0
10091,296.4,6,16600,0
10092,310.3,5,32500,0
10093,316.6,4.2,34500,0
10094,,,-100000,9
10095,327.2,5.5,37900,0
10096,312.6,5.8,41100,0
10097,,,-100000,9
10098,336.2,10.2,61100,1
10099,336.1,15.2,56100,0
10100,356.1,6.7,81700,0
10101,353.1,4.4,67200,1
10102,357,3.3,83100,1
10103,373.9,2.7,112000,1
10104,369.2,2.8,94900,0
10105,373.4,3,93900,0
10106,391.4,2.6,148000,0
10107,378.5,3.2,123000,0
10108,383.6,3.3,113000,0
10109,383.2,2.9,129000,1
10110,381.7,3.5,143000,0
10111,409.9,2.3,130000,0
10112,418.1,1.4,151000,0
10113,417.3,1.3,166000,1
10114,409.9,2.1,108000,1
10115,412.5,1.5,99400,0
10116,421.2,0.8,122000,0
10117,409.5,0.9,121000,0
10118,409.9,1,110000,0
10119,402.2,1.2,121000,0
10120,406.1,1.7,107000,0
10121,395.8,1.8,102000,0
10122,389.6,1.6,109000,0
10123,379.4,1.8,82800,1
10124,383,1.3,83600,0
10125,377.3,2.1,69900,0
10126,380.5,1.8,71600,0
10127,386.7,1.8,72400,0
10128,386.9,1.4,83000,0
10129,384.8,1.4,90100,0
10130,392,1,69200,0
10131,397,1.1,91400,0
10132,,,-100000,3
10133,391,1.1,89100,0
10134,395.1,1.4,90000,0
10135,388.2,1.3,80900,0
10136,390.7,1,73000,0
10137,371.2,1.4,84800,0
10138,362,2.1,63900,0
10139,361.9,2,80000,0
